iter	Logloss
389	0.0008489035994
390	0.0008466534165
391	0.0008442744835
392	0.0008401893169
393	0.0008388517077
394	0.000835998513
395	0.0008342643306
396	0.0008334948618
397	0.0008307077109
398	0.0008289121714
399	0.0008236376658
400	0.0008229849891
401	0.0008211354408
402	0.0008197936034
403	0.0008176164038
404	0.0008142464297
405	0.0008124670512
406	0.0008100564783
407	0.0008080703707
408	0.0008075826853
409	0.0008053779406
410	0.0008018472435
411	0.0008011531223
412	0.0007995543321
413	0.0007981385167
414	0.0007956988768
415	0.0007919244558
416	0.0007896014439
417	0.0007845872522
418	0.0007815307016
419	0.0007774575064
420	0.0007742900795
421	0.0007729780671
422	0.0007715818851
423	0.0007695207611
424	0.0007675834391
425	0.0007669485438
426	0.0007624037111
427	0.0007608532868
428	0.000759754161
429	0.0007585869376
430	0.0007560252556
431	0.0007539086348
432	0.0007519182855
433	0.0007499888916
434	0.0007489561423
435	0.0007479022795
436	0.0007461839174
437	0.0007445369416
438	0.0007429231847
439	0.0007413454547
440	0.0007397190817
441	0.0007358506208
442	0.0007331644611
443	0.0007316044982
444	0.0007301349787
445	0.0007286722844
446	0.0007271741619
447	0.0007242128498
448	0.0007232785836
449	0.0007226597303
450	0.0007206522794
451	0.0007192622684
452	0.0007168093224
453	0.0007158117683
454	0.000714413172
455	0.0007125140576
456	0.000711157187
457	0.0007097112293
458	0.0007074857839
459	0.0007062101456
460	0.0007045866677
461	0.0007023223604
462	0.0007010859696
463	0.0006976026401
464	0.000697073932
465	0.0006965215437
466	0.0006953369523
467	0.0006922614196
468	0.0006889692936
469	0.0006881834116
470	0.0006843193308
471	0.0006838775359
472	0.0006826594612
473	0.0006812466389
474	0.0006792438045
475	0.0006767472338
476	0.0006762382655
477	0.0006745323199
478	0.0006725806578
479	0.0006717125168
480	0.0006686089485
481	0.0006675692887
482	0.000664686941
483	0.0006636983124
484	0.0006616914152
485	0.0006610979057
486	0.0006593580827
487	0.0006578500375
488	0.0006539729953
489	0.0006501012653
490	0.0006491695062
491	0.000648170076
492	0.0006460774211
493	0.000644808701
494	0.0006423552605
495	0.0006406264245
496	0.0006372731377
497	0.0006362156503
498	0.0006353895416
499	0.0006335433681
500	0.0006313542529
501	0.0006305033898
502	0.0006291017445
503	0.0006265428995
504	0.000625507244
505	0.0006245955393
506	0.000623133305
507	0.0006227823465
508	0.0006216570971
509	0.0006191438812
510	0.0006173736928
511	0.0006166189145
512	0.0006143572186
513	0.0006139109336
514	0.0006132757551
515	0.000610997452
516	0.0006093800343
517	0.000608236078
518	0.0006074932635
519	0.0006056073576
520	0.0006036196672
521	0.0006028655924
522	0.0006011811273
523	0.0006001579151
524	0.0005998063483
525	0.0005983529131
526	0.0005970739244
527	0.0005953994667
528	0.0005926435762
529	0.0005910414161
530	0.0005902695637
531	0.0005870112599
532	0.000586317633
533	0.0005856396288
534	0.0005852012398
535	0.0005830765556
536	0.0005800217279
537	0.0005795695119
538	0.0005760949012
539	0.0005736359292
540	0.000571233106
541	0.0005699467989
542	0.0005683912727
543	0.0005677751107
544	0.0005663628079
545	0.0005659545614
546	0.000564692985
547	0.0005642785448
548	0.0005636938375
549	0.0005630576305
550	0.0005615550885
551	0.0005610238978
552	0.0005588952187
553	0.0005583051291
554	0.0005567313351
555	0.0005550828412
556	0.0005545988776
557	0.0005526084789
558	0.0005519465048
559	0.0005517114954
560	0.0005507930098
561	0.0005500051614
562	0.0005484302996
563	0.0005465286387
564	0.0005454749282
565	0.0005443005939
566	0.0005437481289
567	0.0005414921156
568	0.0005408186479
569	0.0005402866108
570	0.0005396125843
571	0.0005392393044
572	0.0005387646384
573	0.0005376255088
574	0.000535766511
575	0.0005343262384
576	0.0005328204104
577	0.0005316413137
578	0.0005310058868
579	0.0005292478566
580	0.0005286783554
581	0.0005270797104
582	0.0005262399896
583	0.0005257306642
584	0.0005243813924
585	0.0005235128257
586	0.0005229311813
587	0.0005220651007
588	0.0005207827479
589	0.0005197726408
590	0.0005187799192
591	0.0005178920938
592	0.0005154777622
593	0.0005146762479
594	0.0005140032326
595	0.0005133204137
596	0.0005118559611
597	0.000511397598
598	0.0005091243621
599	0.0005082751268
600	0.0005078271587
601	0.0005058761203
602	0.000504242593
603	0.0005037414529
604	0.0005015539302
605	0.0005011359392
606	0.0004998609958
607	0.0004977958831
608	0.0004969714698
609	0.0004965697188
610	0.000496160031
611	0.000495205353
612	0.0004944932725
613	0.0004940203518
614	0.0004935084664
615	0.0004931245302
616	0.0004926882038
617	0.0004901921324
618	0.0004889443472
619	0.0004887005035
620	0.0004882570766
621	0.0004863869911
622	0.0004819251104
623	0.0004812036698
624	0.0004785114504
625	0.0004780634734
626	0.0004758535684
627	0.0004740526705
628	0.0004734595693
629	0.0004731229085
630	0.0004686631294
631	0.000467739795
632	0.000466159945
633	0.0004657837356
634	0.000463121142
635	0.0004620226628
636	0.0004613437413
637	0.0004609706826
638	0.0004592951965
639	0.0004587343648
640	0.0004564989584
641	0.0004545300492
642	0.0004540893817
643	0.0004538910899
644	0.0004531694722
645	0.0004527310574
646	0.0004523331998
647	0.0004508223691
648	0.0004503372995
649	0.0004498761026
650	0.0004483303989
651	0.0004465838838
652	0.0004461829519
653	0.000444632997
654	0.0004443408969
655	0.0004426944574
656	0.000441867446
657	0.0004409376812
658	0.0004396526376
659	0.000438683287
660	0.0004373870606
661	0.0004370240128
662	0.0004349083697
663	0.0004344788036
664	0.0004341535978
665	0.0004316468971
666	0.000431263496
667	0.0004289005305
668	0.0004283678764
669	0.0004281967196
670	0.0004267000724
671	0.0004253703908
672	0.0004249386895
673	0.0004239622078
674	0.0004228901885
675	0.000421640076
676	0.0004215345226
677	0.0004200697238
678	0.0004186929545
679	0.0004183301661
680	0.0004180103136
681	0.0004172263273
682	0.0004166904476
683	0.000415285377
684	0.0004151833936
685	0.0004143016004
686	0.0004132473691
687	0.0004118087253
688	0.0004114560854
689	0.0004104948706
690	0.0004101363316
691	0.0004097685744
692	0.000408140542
693	0.000407865601
694	0.0004060378275
695	0.0004051097514
696	0.0004028012682
697	0.0004022120654
698	0.0004000597974
699	0.0003988340615
700	0.0003982300984
701	0.0003974434523
702	0.0003948507824
703	0.0003929199169
704	0.0003917285811
705	0.000390533795
706	0.0003890305879
707	0.0003888120428
708	0.0003876389859
709	0.0003860801663
710	0.0003857768233
711	0.0003846104042
712	0.00038427704
713	0.0003828474697
714	0.0003817007521
715	0.0003810859593
716	0.0003807916358
717	0.0003801905344
718	0.0003792668225
719	0.0003789781801
720	0.0003777714658
721	0.0003771291413
722	0.0003769146819
723	0.000376393359
724	0.000375834907
725	0.0003748333311
726	0.000370954838
727	0.0003708985379
728	0.000369930593
729	0.0003688429781
730	0.000368781379
731	0.0003684480194
732	0.0003677909464
733	0.0003670900066
734	0.0003665578393
735	0.0003654276238
736	0.0003647050526
737	0.0003628284356
738	0.0003622717404
739	0.0003621329862
740	0.000360830897
741	0.0003601412707
742	0.0003598728993
743	0.0003593325075
744	0.0003578175209
745	0.0003565963739
746	0.0003563151869
747	0.00035537694
748	0.0003549291453
749	0.0003548003772
750	0.0003532311342
751	0.0003531133493
752	0.0003528776014
753	0.0003519229436
754	0.000350806305
755	0.000350590468
756	0.0003503032643
757	0.0003500727196
758	0.0003487434387
759	0.0003476887449
760	0.0003466336203
761	0.0003448839546
762	0.0003448273339
763	0.0003443611736
764	0.0003440912034
765	0.0003432675914
766	0.0003426033066
767	0.0003409381448
768	0.0003404809598
769	0.0003404319449
770	0.0003402275986
771	0.000339924846
772	0.0003395909392
773	0.0003391515501
774	0.0003387206305
775	0.0003379375156
776	0.0003358082909
777	0.0003342906822
778	0.0003328746232
779	0.0003315467507
780	0.0003299660449
781	0.0003290799236
782	0.0003282956181
783	0.0003277537472
784	0.0003267655354
785	0.0003263053629
786	0.0003255765909
787	0.0003252312462
788	0.0003234735505
789	0.0003231454659
790	0.0003220931892
791	0.0003218810171
792	0.0003212719721
793	0.0003199011149
794	0.0003193589596
795	0.0003179720146
796	0.000317392239
797	0.0003170793506
798	0.0003169732943
799	0.0003161228332
800	0.0003147530399
801	0.0003138614631
802	0.0003124806452
803	0.000311486271
804	0.0003110137333
805	0.0003096491554
806	0.0003088928306
807	0.0003083870343
808	0.0003070234541
809	0.0003068052788
810	0.0003059202195
811	0.0003043317929
812	0.0003041007748
813	0.0003038138238
814	0.0003031887036
815	0.0003027035144
816	0.0003013954114
817	0.0003011710085
818	0.0003007819839
819	0.0003005986473
820	0.0002993175714
821	0.0002985676672
822	0.000297212139
823	0.0002965230153
824	0.0002957362184
825	0.0002955991192
826	0.0002948074779
827	0.0002945982578
828	0.0002943857747
829	0.0002931583558
830	0.0002930702067
831	0.0002929885533
832	0.0002917698425
833	0.000291075773
834	0.0002907132919
835	0.000289407765
836	0.0002891108659
837	0.0002883616512
838	0.0002880812418
839	0.0002876532017
840	0.0002875770571
841	0.0002866801644
842	0.0002863591944
843	0.0002859189191
844	0.0002857756327
845	0.0002855437471
846	0.0002842350338
847	0.0002836794194
848	0.0002830618143
849	0.0002826400185
850	0.0002824904556
851	0.0002824163134
852	0.0002822810511
853	0.000280207898
854	0.0002795575562
855	0.00027908621
856	0.0002779763683
857	0.0002768131847
858	0.0002752341101
859	0.0002747323256
860	0.0002745032827
861	0.000273737383
862	0.0002732822
863	0.0002728946355
864	0.0002726651537
865	0.0002715624858
866	0.000271382541
867	0.0002709674996
868	0.000270369705
869	0.0002696390417
870	0.0002688599115
871	0.0002682065665
872	0.0002680138857
873	0.0002670872075
874	0.0002660341613
875	0.0002658410508
876	0.0002657158027
877	0.0002651741856
878	0.0002646267785
879	0.0002644268642
880	0.0002633980728
881	0.0002624357499
882	0.0002604816399
883	0.0002598310802
884	0.000258128759
885	0.0002576693712
886	0.0002573143016
887	0.0002572789933
888	0.0002567280781
889	0.0002563649875
890	0.0002563113341
891	0.0002561319712
892	0.0002558078212
893	0.0002550961415
894	0.0002545990028
895	0.0002545629234
896	0.0002545171984
897	0.0002536154038
898	0.000253510468
899	0.0002533259849
900	0.0002525875555
901	0.0002522124179
902	0.0002517732409
903	0.0002517390754
904	0.0002511439328
905	0.0002511103244
906	0.0002509060458
907	0.0002494937702
908	0.0002484086966
909	0.0002483741613
910	0.000247506822
911	0.0002469477248
912	0.0002467566508
913	0.0002466044623
914	0.0002460352155
915	0.0002449536725
916	0.0002448015745
917	0.0002443495818
918	0.0002439334772
919	0.0002436734054
920	0.0002428842651
921	0.0002420477599
922	0.0002419074101
923	0.0002405207749
924	0.0002399398681
925	0.0002397565614
926	0.0002394272729
927	0.0002393944053
928	0.0002391468956
929	0.0002384234794
930	0.0002381079264
931	0.0002374770045
932	0.000235832985
933	0.0002358014797
934	0.0002342195005
935	0.0002339368442
936	0.0002332633716
937	0.0002316884056
938	0.0002316585556
939	0.0002305016605
940	0.000230225396
941	0.0002297761793
942	0.0002292582341
943	0.0002289590331
944	0.0002272980706
945	0.0002271725549
946	0.000225638002
947	0.0002251264978
948	0.0002247147379
949	0.0002245581273
950	0.0002231290991
951	0.0002228795671
952	0.0002226601197
953	0.0002222290758
954	0.000221884231
955	0.0002212779846
956	0.0002198967026
957	0.0002196433505
958	0.0002194534939
959	0.000219346792
960	0.0002190815798
961	0.0002189045833
962	0.0002175300601
963	0.0002168994995
964	0.0002155517939
965	0.0002148289083
966	0.0002136664448
967	0.0002133932237
968	0.0002131068518
969	0.000213020084
970	0.0002129643669
971	0.0002116373529
972	0.0002103389639
973	0.0002102013453
974	0.0002100874541
975	0.000208811958
976	0.0002085315737
977	0.0002082811161
978	0.0002080592346
979	0.0002077959032
980	0.0002073618481
981	0.0002071085978
982	0.0002067408461
983	0.0002067111089
984	0.000206515479
985	0.0002051870971
986	0.0002047189655
987	0.0002034286163
988	0.0002030413557
989	0.000202192122
990	0.000200933913
991	0.0001996853632
992	0.000199330665
993	0.0001992440771
994	0.0001990839458
995	0.0001985296825
996	0.0001981003391
997	0.0001980205629
998	0.0001977311465
999	0.0001975778604
